% Column 0: Length, m
% Column 1: 
% Column 2: 
% Column 3: 
0.00000000e+000	4.59868079e+002	4.59569540e+002	-1.65677029e+001	
6.18919280e-005	4.62015166e+002	4.61715379e+002	-1.66410086e+001	
1.23783856e-004	4.64156106e+002	4.63855074e+002	-1.67140854e+001	
1.85675784e-004	4.66297046e+002	4.65994770e+002	-1.67871622e+001	
2.47567712e-004	4.68437985e+002	4.68134466e+002	-1.68602390e+001	
3.09459640e-004	4.70578925e+002	4.70274162e+002	-1.69333158e+001	
3.71351568e-004	4.72719865e+002	4.72413858e+002	-1.70063927e+001	
4.33243496e-004	4.74860804e+002	4.74553553e+002	-1.70794695e+001	
4.95135424e-004	4.77001744e+002	4.76693249e+002	-1.71525463e+001	
5.57027352e-004	4.79142684e+002	4.78832945e+002	-1.72256231e+001	
6.18919280e-004	4.81283624e+002	4.80972641e+002	-1.72986999e+001	
6.80811207e-004	4.83424563e+002	4.83112337e+002	-1.73717767e+001	
7.42703135e-004	4.85565503e+002	4.85252033e+002	-1.74448535e+001	
8.04595063e-004	4.87706443e+002	4.87391728e+002	-1.75179303e+001	
8.66486991e-004	4.89847383e+002	4.89531424e+002	-1.75910071e+001	
9.28378919e-004	4.91988323e+002	4.91671120e+002	-1.76640840e+001	
9.90270847e-004	4.94129263e+002	4.93810816e+002	-1.77371608e+001	
1.05216278e-003	4.96270203e+002	4.95950512e+002	-1.78102376e+001	
1.11405470e-003	4.98411143e+002	4.98090207e+002	-1.78833144e+001	
1.17594663e-003	5.00552083e+002	5.00229903e+002	-1.79563912e+001	
1.23783856e-003	5.02693023e+002	5.02369599e+002	-1.80294680e+001	
1.29973049e-003	5.04833963e+002	5.04509295e+002	-1.81025448e+001	
1.36162241e-003	5.06974904e+002	5.06648991e+002	-1.81756216e+001	
1.42351434e-003	5.09115844e+002	5.08788686e+002	-1.82486985e+001	
1.48540627e-003	5.12059444e+002	5.11730565e+002	-1.83494631e+001	
1.54729820e-003	5.15580367e+002	5.15249423e+002	-1.84701425e+001	
1.60919013e-003	5.19101290e+002	5.18768282e+002	-1.85908219e+001	
1.67108205e-003	5.22622213e+002	5.22287140e+002	-1.87115013e+001	
1.73297398e-003	5.26143136e+002	5.25805999e+002	-1.88321807e+001	
1.79486591e-003	5.29664059e+002	5.29324857e+002	-1.89528601e+001	
1.85675784e-003	5.33184982e+002	5.32843716e+002	-1.90735395e+001	
1.91864977e-003	5.36705905e+002	5.36362574e+002	-1.91942190e+001	
1.98054169e-003	5.40226829e+002	5.39881433e+002	-1.93148984e+001	
2.04243362e-003	5.43747752e+002	5.43400291e+002	-1.94355778e+001	
2.10432555e-003	5.47268676e+002	5.46919150e+002	-1.95562572e+001	
2.16621748e-003	5.50789599e+002	5.50438008e+002	-1.96769366e+001	
2.22810941e-003	5.54310523e+002	5.53956867e+002	-1.97976160e+001	
2.29000133e-003	5.57831446e+002	5.57475725e+002	-1.99182954e+001	
2.35189326e-003	5.61352370e+002	5.60994583e+002	-2.00389748e+001	
2.41378519e-003	5.64873294e+002	5.64513442e+002	-2.01596543e+001	
2.47567712e-003	5.68394217e+002	5.68032300e+002	-2.02803337e+001	
2.53756905e-003	5.71915141e+002	5.71551159e+002	-2.04010131e+001	
2.59946097e-003	5.75436065e+002	5.75070017e+002	-2.05216925e+001	
2.66135290e-003	5.78956989e+002	5.78588876e+002	-2.06423719e+001	
2.72324483e-003	5.82477913e+002	5.82107734e+002	-2.07630513e+001	
2.78513676e-003	5.85998837e+002	5.85626593e+002	-2.08837307e+001	
2.84702869e-003	5.89519761e+002	5.89145451e+002	-2.10044101e+001	
2.90892061e-003	5.92876528e+002	5.92500263e+002	-2.11190618e+001	
2.97081254e-003	5.95158939e+002	5.94781452e+002	-2.11940191e+001	
3.03270447e-003	5.97441350e+002	5.97062641e+002	-2.12689763e+001	
3.09459640e-003	5.99723761e+002	5.99343830e+002	-2.13439335e+001	
3.15648833e-003	6.02006172e+002	6.01625018e+002	-2.14188907e+001	
3.21838025e-003	6.04288584e+002	6.03906207e+002	-2.14938480e+001	
3.28027218e-003	6.06570995e+002	6.06187396e+002	-2.15688052e+001	
3.34216411e-003	6.08853407e+002	6.08468585e+002	-2.16437624e+001	
3.40405604e-003	6.11135818e+002	6.10749773e+002	-2.17187196e+001	
3.46594797e-003	6.13418230e+002	6.13030962e+002	-2.17936769e+001	
3.52783989e-003	6.15700642e+002	6.15312151e+002	-2.18686341e+001	
3.58973182e-003	6.17983053e+002	6.17593339e+002	-2.19435913e+001	
3.65162375e-003	6.20265465e+002	6.19874528e+002	-2.20185485e+001	
3.71351568e-003	6.22547877e+002	6.22155717e+002	-2.20935058e+001	
3.77540761e-003	6.24830289e+002	6.24436906e+002	-2.21684630e+001	
3.83729953e-003	6.27112701e+002	6.26718094e+002	-2.22434202e+001	
3.89919146e-003	6.29395113e+002	6.28999283e+002	-2.23183774e+001	
3.96108339e-003	6.31677525e+002	6.31280472e+002	-2.23933347e+001	
4.02297532e-003	6.33959937e+002	6.33561661e+002	-2.24682919e+001	
4.08486724e-003	6.36242349e+002	6.35842849e+002	-2.25432491e+001	
4.14675917e-003	6.38524762e+002	6.38124038e+002	-2.26182063e+001	
4.20865110e-003	6.40807174e+002	6.40405227e+002	-2.26931636e+001	
